userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language
974ffda4a098faf4999ede2034acb8a463ea8fa9dc2f25ed9e90079868c64c14,974ffda4a098faf4999ede2034acb8a463ea8fa9dc2f25ed9e90079868c64c14,974ffda4a098faf4999ede2034acb8a463ea8fa9dc2f25ed9e90079868c64c14,,,https://t.co/VOuP0ESOV5,3082,2319,2016-08-11,ru
6590344bd3be0ced92c31ab0f01008fc65c31120841e390f0b17f97f4205af53,6590344bd3be0ced92c31ab0f01008fc65c31120841e390f0b17f97f4205af53,6590344bd3be0ced92c31ab0f01008fc65c31120841e390f0b17f97f4205af53,Питер,Полиглот - переводчик,,371,1565,2014-05-23,ru
a19d1f7efc6288da59c2b61f4061c5b48084b0fa5a2415723355e5a1343e88b1,a19d1f7efc6288da59c2b61f4061c5b48084b0fa5a2415723355e5a1343e88b1,a19d1f7efc6288da59c2b61f4061c5b48084b0fa5a2415723355e5a1343e88b1,Germany,"Ich lieb Sommer. Liber Sommer, komm schneller!",,47,381,2015-12-11,de
60c87e64634f39731dfa7bf534828374e6a6068afad2be770ed57af11cdb0055,60c87e64634f39731dfa7bf534828374e6a6068afad2be770ed57af11cdb0055,60c87e64634f39731dfa7bf534828374e6a6068afad2be770ed57af11cdb0055,Москва,Инструктор по йоге,,764,276,2013-08-05,ru
fb67c834365e4ec7abc54cfc8f26202efce5720921f9549dba14af7de0c0990d,fb67c834365e4ec7abc54cfc8f26202efce5720921f9549dba14af7de0c0990d,fb67c834365e4ec7abc54cfc8f26202efce5720921f9549dba14af7de0c0990d,,,,52,30,2014-05-29,en
4d106ab3eb39014ff5ba7ee1b3e2821828805d75c2661357dd4109e23df0c8b2,4d106ab3eb39014ff5ba7ee1b3e2821828805d75c2661357dd4109e23df0c8b2,4d106ab3eb39014ff5ba7ee1b3e2821828805d75c2661357dd4109e23df0c8b2,,,,446,438,2014-09-02,en
77c54abc6cd814b342b1418c0fb1644722a0254bb1c3c61c18286e9d752028f7,77c54abc6cd814b342b1418c0fb1644722a0254bb1c3c61c18286e9d752028f7,77c54abc6cd814b342b1418c0fb1644722a0254bb1c3c61c18286e9d752028f7,Питер,Летчик,,213,216,2013-10-08,ru
afed0b035e8f3d190a84b72ba0567013d2650f83a85907826990e66aed315eb5,afed0b035e8f3d190a84b72ba0567013d2650f83a85907826990e66aed315eb5,afed0b035e8f3d190a84b72ba0567013d2650f83a85907826990e66aed315eb5,USA,YOUR LEADERS ARE WEAK. WE WILL CRUSH THEM. #BlackLivesMatter #PipeItUp,,695,483,2013-09-14,en
6a4552c5e9f53f6cb2bc5101ebb805d0dae46bb9dcfc57afa1f36de3df554c33,6a4552c5e9f53f6cb2bc5101ebb805d0dae46bb9dcfc57afa1f36de3df554c33,6a4552c5e9f53f6cb2bc5101ebb805d0dae46bb9dcfc57afa1f36de3df554c33,Казань,уеду на Бали,,185,402,2013-12-24,en
2587474264,Minneapolis Online,MinneapolisON,"Minneapolis, MN","Breaking news, weather, traffic and more for Minneapolis. DM us anytime. RTs not endorsements",,13481,7724,2014-06-06,en
46693e483828d0b122bb0d191d42cbbbdb8da4cb5f6c0378cf231a9d63c58a7c,46693e483828d0b122bb0d191d42cbbbdb8da4cb5f6c0378cf231a9d63c58a7c,46693e483828d0b122bb0d191d42cbbbdb8da4cb5f6c0378cf231a9d63c58a7c,,,,2695,4662,2016-02-27,en
dcd4ed3485b1681194a744d71e99cf257645fd0fa060de1f879bc2c62c3fb057,dcd4ed3485b1681194a744d71e99cf257645fd0fa060de1f879bc2c62c3fb057,dcd4ed3485b1681194a744d71e99cf257645fd0fa060de1f879bc2c62c3fb057,,,,39,242,2014-05-14,en
2620614029,Philadelphia Online,PhiladelphiaON,"Philadelphia, PA","Breaking news, weather, traffic and more for Philadelphia and Pennsylvania. DM us anytime. RTs not endorsements",,18011,8888,2014-06-18,en
e9e55093f99066a1802191d1dd7e43661a118501b7e0ed75cee9cb7803709ae6,e9e55093f99066a1802191d1dd7e43661a118501b7e0ed75cee9cb7803709ae6,e9e55093f99066a1802191d1dd7e43661a118501b7e0ed75cee9cb7803709ae6,USA,"God comes 1st. My Daughters, & my husband retired Navy Vet, are the center of my world.. Serving the Lord for the rest of my life. TRUMP 2016!",,2866,2824,2014-05-29,en
c5e75eb8934cb7ae26006c532f8dee8027a40f9290b785c8a33c85f366f78886,c5e75eb8934cb7ae26006c532f8dee8027a40f9290b785c8a33c85f366f78886,c5e75eb8934cb7ae26006c532f8dee8027a40f9290b785c8a33c85f366f78886,USA,Lifelong food aficionado. Hardcore problem solver. Twitter lover. Typical bacon fanatic. Creator.,,117,99,2013-08-17,en
555f324dd0c61be9b745fdd77ff3ef66f8af26c5952dd93d0da0af004fb59fd4,555f324dd0c61be9b745fdd77ff3ef66f8af26c5952dd93d0da0af004fb59fd4,555f324dd0c61be9b745fdd77ff3ef66f8af26c5952dd93d0da0af004fb59fd4,USA,Conservative. Views are mine. #tcot #PJNET #InGodWeTrust #WakeUpAmerica,,325,277,2014-05-29,en
99e7899cbc6fe42b4446f7893baa76007d8323515977dd25a7a2ad43c903cb21,99e7899cbc6fe42b4446f7893baa76007d8323515977dd25a7a2ad43c903cb21,99e7899cbc6fe42b4446f7893baa76007d8323515977dd25a7a2ad43c903cb21,Oliva Pizza & Pasta // Amman,فن_الطبخ // الموسيقي,,0,1,2015-12-24,ru
42b1db6e926b76ee4358142b447f203e508a1161341a77c4a13637fe724e7f99,42b1db6e926b76ee4358142b447f203e508a1161341a77c4a13637fe724e7f99,42b1db6e926b76ee4358142b447f203e508a1161341a77c4a13637fe724e7f99,,Working,,102,127,2013-08-17,en
0d570c4fc61f140be54a7c8bc9c81c0c69273b6063a020ea6517ad747671873f,0d570c4fc61f140be54a7c8bc9c81c0c69273b6063a020ea6517ad747671873f,0d570c4fc61f140be54a7c8bc9c81c0c69273b6063a020ea6517ad747671873f,USA,Hipster-friendly problem solver. Unapologetic organizer. Music fanatic. Thinker. Certified creator. Devoted entrepreneur. And really do ❤ my work,,112,136,2013-08-05,en
57aacb9536b081385886b4118391adebd2332bc2695795e0ba167c0d4d34a3dd,57aacb9536b081385886b4118391adebd2332bc2695795e0ba167c0d4d34a3dd,57aacb9536b081385886b4118391adebd2332bc2695795e0ba167c0d4d34a3dd,,l,,57,69,2014-05-17,en
6ddcb176acf2591685ab5aa4514e41933dce999adab83fde69c89b66d9029c43,6ddcb176acf2591685ab5aa4514e41933dce999adab83fde69c89b66d9029c43,6ddcb176acf2591685ab5aa4514e41933dce999adab83fde69c89b66d9029c43,Санкт-Петербург,"Тому, кто способен укротить свое сердце, покорится весь мир",,336,363,2013-12-19,ru
446ebdcfef9f5032b638cf976c73bd27c5cb7c5bec12a69f4052389dc333a599,446ebdcfef9f5032b638cf976c73bd27c5cb7c5bec12a69f4052389dc333a599,446ebdcfef9f5032b638cf976c73bd27c5cb7c5bec12a69f4052389dc333a599,NY City,,,61,109,2013-12-20,en
d5582476820a5f5904bafbd50bb9caa0e94d447ad7743283c041809e0dc94df4,d5582476820a5f5904bafbd50bb9caa0e94d447ad7743283c041809e0dc94df4,d5582476820a5f5904bafbd50bb9caa0e94d447ad7743283c041809e0dc94df4,,,,314,358,2014-09-04,en
b9d3b5702a6b5fa38265a627d022ece1598e7ce514e61ef10b929ab4e79ba68e,b9d3b5702a6b5fa38265a627d022ece1598e7ce514e61ef10b929ab4e79ba68e,b9d3b5702a6b5fa38265a627d022ece1598e7ce514e61ef10b929ab4e79ba68e,Мурманск,Против белоленточной чумы #ЯПатриотка,,2928,841,2014-03-18,ru
f08d2e0c106e9427d21cdc70e75d8611361d9a0f294de671284b364fc8cdd705,f08d2e0c106e9427d21cdc70e75d8611361d9a0f294de671284b364fc8cdd705,f08d2e0c106e9427d21cdc70e75d8611361d9a0f294de671284b364fc8cdd705,Санкт-Петербург,Лучи добра вам! #FollowBackteam #Followme #followback,,1270,294,2012-08-28,ru
299419a318067047c07245c4b4d26ca6b65de31bf2a941cbc4f1966eaa91437f,299419a318067047c07245c4b4d26ca6b65de31bf2a941cbc4f1966eaa91437f,299419a318067047c07245c4b4d26ca6b65de31bf2a941cbc4f1966eaa91437f,United States,"You don`t always win your battles, but it`s good to know you fought",,106,117,2013-06-27,en
378410ae3ae135e4f2271e4cad9190bae2d5b029c5888114a7b0088342751a90,378410ae3ae135e4f2271e4cad9190bae2d5b029c5888114a7b0088342751a90,378410ae3ae135e4f2271e4cad9190bae2d5b029c5888114a7b0088342751a90,Italy,❤️❤️❤️,,99,545,2017-03-06,en
75f1cf8d6cec00cd68ff712843a5b5ff946126d91f1572c57e7337bc3b3f476d,75f1cf8d6cec00cd68ff712843a5b5ff946126d91f1572c57e7337bc3b3f476d,75f1cf8d6cec00cd68ff712843a5b5ff946126d91f1572c57e7337bc3b3f476d,Russia,,,274,1063,2013-12-15,en
13a2324e70d5c54406198171dbb272e2942cad8c9ec3dc348a9171449ae8a25b,13a2324e70d5c54406198171dbb272e2942cad8c9ec3dc348a9171449ae8a25b,13a2324e70d5c54406198171dbb272e2942cad8c9ec3dc348a9171449ae8a25b,,,,0,0,2015-10-17,en
9d26ef8901cb26b076d96743470f994772aeb928449cfa73512913862dcff43e,9d26ef8901cb26b076d96743470f994772aeb928449cfa73512913862dcff43e,9d26ef8901cb26b076d96743470f994772aeb928449cfa73512913862dcff43e,United States,"If practice makes perfect, and no one is perfect, why practice?",,118,147,2013-08-20,en
2543692403,Вестник Челябинска,NovostiChel,"Chelyabinsk, Russia",Суровый и душевный #Челябинск #Chelyabinsk #Новости,https://t.co/sIJZDK1hTI,51576,303,2014-05-12,en
bb050284c3b059c9cb1f41aa6a3507231d9137b7d3225b45b29b37c22588ba57,bb050284c3b059c9cb1f41aa6a3507231d9137b7d3225b45b29b37c22588ba57,bb050284c3b059c9cb1f41aa6a3507231d9137b7d3225b45b29b37c22588ba57,Москва,умный в гору не пойдет,,159,367,2014-06-16,ru
12c6adaedbbae0aa30b6d0d0d6a4f22b0865b6415a1d6da6fbdc0e13339ef870,12c6adaedbbae0aa30b6d0d0d6a4f22b0865b6415a1d6da6fbdc0e13339ef870,12c6adaedbbae0aa30b6d0d0d6a4f22b0865b6415a1d6da6fbdc0e13339ef870,,"фашизм не пройдет, как первая любовь",,13,72,2017-03-28,ru
1ae504a9af47d028837f339a51a886f9bcbc122cb6e0d57d1c3944a7baa120d6,1ae504a9af47d028837f339a51a886f9bcbc122cb6e0d57d1c3944a7baa120d6,1ae504a9af47d028837f339a51a886f9bcbc122cb6e0d57d1c3944a7baa120d6,Моска,"Взрослый человек рассказывающий о жизни, о своей стране, и главное - о жизни в моей стране.",,121,512,2014-04-28,ru
6386f51f33708598fbd17f7d95447c17bda1391173fc14021436725f5533669b,6386f51f33708598fbd17f7d95447c17bda1391173fc14021436725f5533669b,6386f51f33708598fbd17f7d95447c17bda1391173fc14021436725f5533669b,Волгоград,,,370,384,2014-05-07,ru
afb6c180d03c58bbfb27ad555c5e0a16602ebe419d8bd29944fe2d9bc58a4d15,afb6c180d03c58bbfb27ad555c5e0a16602ebe419d8bd29944fe2d9bc58a4d15,afb6c180d03c58bbfb27ad555c5e0a16602ebe419d8bd29944fe2d9bc58a4d15,,Keep your face always toward the sunshine - and shadows will fall behind you,,149,103,2013-07-22,en
4558b9156a17364e071f8228331d60c12fe25a5bb570dede7bd76c82f65f1338,4558b9156a17364e071f8228331d60c12fe25a5bb570dede7bd76c82f65f1338,4558b9156a17364e071f8228331d60c12fe25a5bb570dede7bd76c82f65f1338,spb,дизайнер/программист,http://t.co/HLbXeTJ8EB,596,91,2013-11-18,ru
fb6e3b08a283366fbffc928534aaf4ac7959b5f9bc19f7c96052d60a7472c816,fb6e3b08a283366fbffc928534aaf4ac7959b5f9bc19f7c96052d60a7472c816,fb6e3b08a283366fbffc928534aaf4ac7959b5f9bc19f7c96052d60a7472c816,,just another clown tryna be funny,,356,352,2013-07-27,en
6e90081717fd0f8f8ad728d2ed66300cea7eb533ebc1eeac1bf770155c9e4587,6e90081717fd0f8f8ad728d2ed66300cea7eb533ebc1eeac1bf770155c9e4587,6e90081717fd0f8f8ad728d2ed66300cea7eb533ebc1eeac1bf770155c9e4587,Texas,#mother #wife #housewife,,87,214,2009-10-04,en
2c756da61bab486ccc06c1808fa5310ce3656e7dfe8bdb26b6bdc21bfd994846,2c756da61bab486ccc06c1808fa5310ce3656e7dfe8bdb26b6bdc21bfd994846,2c756da61bab486ccc06c1808fa5310ce3656e7dfe8bdb26b6bdc21bfd994846,,,,0,0,2016-12-16,en
dce04b9807276c27a04ad521e37f061bcdfc8bc46cc6dc3d47128b263bd61124,dce04b9807276c27a04ad521e37f061bcdfc8bc46cc6dc3d47128b263bd61124,dce04b9807276c27a04ad521e37f061bcdfc8bc46cc6dc3d47128b263bd61124,USA,"Conservative, but I like chatting with people of both sides of the political aisle #tcot",,1809,1820,2013-08-10,en
306fa811b7752ad7737c5acd42395e999e5a8fb72a3a83ff2c983f86e5ee8d8b,306fa811b7752ad7737c5acd42395e999e5a8fb72a3a83ff2c983f86e5ee8d8b,306fa811b7752ad7737c5acd42395e999e5a8fb72a3a83ff2c983f86e5ee8d8b,Estados Unidos,"Patriot, Army Veteran from 44 yrs ago, love my rescued dogs, rifles, pistols, cigars, tobacco pipes, & freedom. God Bless Armed Forces #TRUMP2020",https://t.co/4srF9ALSJp,384,1876,2017-08-04,es
7460e3ad984e486fe14a088bbc5909793644176d4b7ad77a37dd76d9d2c9e7a2,7460e3ad984e486fe14a088bbc5909793644176d4b7ad77a37dd76d9d2c9e7a2,7460e3ad984e486fe14a088bbc5909793644176d4b7ad77a37dd76d9d2c9e7a2,Новосибирск,Любитель посидеть в твиттере и почитать самое интересное,,232,229,2013-08-05,ru
ab1f9c6584088eef834d4bd0964e51436a87765d38fde3130cc499147a0186e3,ab1f9c6584088eef834d4bd0964e51436a87765d38fde3130cc499147a0186e3,ab1f9c6584088eef834d4bd0964e51436a87765d38fde3130cc499147a0186e3,Atlanta,#love #life,,3769,3940,2014-06-02,en
90423e3680922a2fe0700f04679dd04c5a9d383120d07ae348fa6b194122a2b9,90423e3680922a2fe0700f04679dd04c5a9d383120d07ae348fa6b194122a2b9,90423e3680922a2fe0700f04679dd04c5a9d383120d07ae348fa6b194122a2b9,"Nebraska, USA","I am Lauren, 26, fresh married. I am into books and reading, love Russian literature. What else? 😊",,2,16,2017-05-21,en
d839d7658b30e6a14a7e2a45066bd754bd4cdf040f1c55cc34ee49c5831afbed,d839d7658b30e6a14a7e2a45066bd754bd4cdf040f1c55cc34ee49c5831afbed,d839d7658b30e6a14a7e2a45066bd754bd4cdf040f1c55cc34ee49c5831afbed,NY,,,45,131,2014-08-28,en
f53718cfb6d0333d9d89b8af297735e32410a8823f38dd8541f33678fdd86daa,f53718cfb6d0333d9d89b8af297735e32410a8823f38dd8541f33678fdd86daa,f53718cfb6d0333d9d89b8af297735e32410a8823f38dd8541f33678fdd86daa,,,https://t.co/sRjUtONwxf,216,1156,2016-01-10,ru
e955baf05065c515beb6b1fc536ad691d0b9b734be27d5a2e19f853050fe0884,e955baf05065c515beb6b1fc536ad691d0b9b734be27d5a2e19f853050fe0884,e955baf05065c515beb6b1fc536ad691d0b9b734be27d5a2e19f853050fe0884,"Atlanta, GA",,,11,577,2012-02-29,ru
a0ed546ba3aada4313de87f9ec201497a636be1d56e1f5125829a5947cd55308,a0ed546ba3aada4313de87f9ec201497a636be1d56e1f5125829a5947cd55308,a0ed546ba3aada4313de87f9ec201497a636be1d56e1f5125829a5947cd55308,San-Francisco,Director of Strategic Growth in StyleSeat,,92,97,2013-10-20,en
e712339f47f8933f1d033d11ae1dd09de7c8fc93b015a73bbfc4e559e948bde4,e712339f47f8933f1d033d11ae1dd09de7c8fc93b015a73bbfc4e559e948bde4,e712339f47f8933f1d033d11ae1dd09de7c8fc93b015a73bbfc4e559e948bde4,USA,"We must believe that we are gifted for something, and that this thing, at whatever cost, must be attained.",,44,302,2014-06-03,en
2516280f2568b936378a9f78eb8169df9a4f70e42cb248b71e36ed3b3809b80b,2516280f2568b936378a9f78eb8169df9a4f70e42cb248b71e36ed3b3809b80b,2516280f2568b936378a9f78eb8169df9a4f70e42cb248b71e36ed3b3809b80b,USA,I didn’t fail the test. I just found 100 ways to do it wrong. –Benjamin Franklin,,143,66,2013-07-24,en
4a624cfbceadf16265980a99bb379e06d350b4ef899643865a857a783e722d6b,4a624cfbceadf16265980a99bb379e06d350b4ef899643865a857a783e722d6b,4a624cfbceadf16265980a99bb379e06d350b4ef899643865a857a783e722d6b,,,,90,286,2015-09-28,ru
101983b0315bf19ee2e9fc50aea00e991c4adf0124e50ed17f20f93b0763e441,101983b0315bf19ee2e9fc50aea00e991c4adf0124e50ed17f20f93b0763e441,101983b0315bf19ee2e9fc50aea00e991c4adf0124e50ed17f20f93b0763e441,"New York, USA","Tenured professor, Director of Black Church Studies, minister, activist, womanist theologian, displaced New Yorker, lover of words",,908,927,2013-08-12,en
a69df6abc4e894f08c3d2422e6ad0944977fef8c99a1ba66c0df58827ba901a8,a69df6abc4e894f08c3d2422e6ad0944977fef8c99a1ba66c0df58827ba901a8,a69df6abc4e894f08c3d2422e6ad0944977fef8c99a1ba66c0df58827ba901a8,US,"Mom. Grad Student. Agnostic Atheist. Nerd. I tweet about race, politics, technology, science, etc. #BlackLiberationMovement",,1121,1005,2013-08-28,en
12b07f1b363c009e15f9c397df75329b9f29aad0f8f182267ff7e0860d48396c,12b07f1b363c009e15f9c397df75329b9f29aad0f8f182267ff7e0860d48396c,12b07f1b363c009e15f9c397df75329b9f29aad0f8f182267ff7e0860d48396c,Санкт-Петербург,"За айфон ничего не делаю, хотяяя с нынешними ценами...",,178,1627,2014-03-19,ru
004c1875a5f3a8ddfd2044b857a81c5d458882ac5cdf673d4e1840ca1ae476fa,004c1875a5f3a8ddfd2044b857a81c5d458882ac5cdf673d4e1840ca1ae476fa,004c1875a5f3a8ddfd2044b857a81c5d458882ac5cdf673d4e1840ca1ae476fa,New York,,,63,77,2014-05-23,en
c0d414c1289864343e922f13194aa81848ac371275bfc30cd2863f3dfe4570c0,c0d414c1289864343e922f13194aa81848ac371275bfc30cd2863f3dfe4570c0,c0d414c1289864343e922f13194aa81848ac371275bfc30cd2863f3dfe4570c0,USA,Forget all the reasons it won’t work and believe the one reason that it will.,,103,473,2014-06-26,en
2882037326,Dana Gold,DanaGeezus,USA,Producer,,24920,12434,2014-10-29,en
6013ef3dd99c6899353030fe33b97a9f65497941dd9f847a73b58b30152549bc,6013ef3dd99c6899353030fe33b97a9f65497941dd9f847a73b58b30152549bc,6013ef3dd99c6899353030fe33b97a9f65497941dd9f847a73b58b30152549bc,Питер,,,356,435,2014-01-31,en
f761b3809a20ececde3c3c57a4de820cf71edcb771a6eb247b62e3ff682ef56e,f761b3809a20ececde3c3c57a4de820cf71edcb771a6eb247b62e3ff682ef56e,f761b3809a20ececde3c3c57a4de820cf71edcb771a6eb247b62e3ff682ef56e,Moscow,"В жизни выигрывает тот, кто умеет выживать в мире сплетен",,1,41,2015-03-13,ru
81593bb0fb1d809ca0db1e8abb9a34d9373201c4c4ecaf3c110405cfed33084d,81593bb0fb1d809ca0db1e8abb9a34d9373201c4c4ecaf3c110405cfed33084d,81593bb0fb1d809ca0db1e8abb9a34d9373201c4c4ecaf3c110405cfed33084d,Москва,"Когда девушки обижаются, они говорят «все нормально», с выражением лица «я тебя только что прокляла четырежды»",,175,251,2014-05-06,ru
1253b5b9b912f1804d8081a255709df485a83cad1701945b35d7bff0bc222db5,1253b5b9b912f1804d8081a255709df485a83cad1701945b35d7bff0bc222db5,1253b5b9b912f1804d8081a255709df485a83cad1701945b35d7bff0bc222db5,"Washington, DC",,,211,743,2016-01-06,en
783d6eb97741783eb593e44cbd9a6f5ef0a13e7d0b9c755c63d25c067ffcddac,783d6eb97741783eb593e44cbd9a6f5ef0a13e7d0b9c755c63d25c067ffcddac,783d6eb97741783eb593e44cbd9a6f5ef0a13e7d0b9c755c63d25c067ffcddac,"Grove City, Ohio",Bio,,26,191,2014-08-18,en
89f2ce42443bd4e1d76e66fda38ed9eb50c4d01ee0daed382b3de0bd1f5f9968,89f2ce42443bd4e1d76e66fda38ed9eb50c4d01ee0daed382b3de0bd1f5f9968,89f2ce42443bd4e1d76e66fda38ed9eb50c4d01ee0daed382b3de0bd1f5f9968,,We speak for all fellow members of LGBT community across the nation.  Gender preference does not define you. Your spirit defines you.,,2263,3788,2016-01-28,en
351a742c958f0abe0d70069a7648558b01e84662abacf526c66f514e1ce06914,351a742c958f0abe0d70069a7648558b01e84662abacf526c66f514e1ce06914,351a742c958f0abe0d70069a7648558b01e84662abacf526c66f514e1ce06914,US,,,58,45,2014-06-02,en
c25d4558c0ad71b5d7ff6a2a34deaa833cd651d2a35338229f168e06b3d83138,c25d4558c0ad71b5d7ff6a2a34deaa833cd651d2a35338229f168e06b3d83138,c25d4558c0ad71b5d7ff6a2a34deaa833cd651d2a35338229f168e06b3d83138,Moscow,"Географ , Пробки от пивных бутылок #",,64,24,2014-03-24,en
f34f034f13f96195e932781c94862cfa54e86b274c0e156b72b7f84bd680acc8,f34f034f13f96195e932781c94862cfa54e86b274c0e156b72b7f84bd680acc8,f34f034f13f96195e932781c94862cfa54e86b274c0e156b72b7f84bd680acc8,"Arizona, USA","Womanist/ #allblacklivesmatter/ Don't be a dick, it's not that difficult /Anthropology major at the University of Arizona",,915,632,2013-08-14,en
ab1d7b570f9814c94e5a204cbd9dcc911f25228473a94f8c87fcf2a24681e4ab,ab1d7b570f9814c94e5a204cbd9dcc911f25228473a94f8c87fcf2a24681e4ab,ab1d7b570f9814c94e5a204cbd9dcc911f25228473a94f8c87fcf2a24681e4ab,USA,"Analogue at birth, digital by design",,114,115,2013-09-13,en
535791711,Серёга Леонтьев,LeontevSerega,Новосибирск,Альфа-школьник,,6538,355,2012-03-24,ru
e801abbf8b31a2b1a6cd2d522bad47ba7ae368fdb9135a21178dfcfc53a3fbaf,e801abbf8b31a2b1a6cd2d522bad47ba7ae368fdb9135a21178dfcfc53a3fbaf,e801abbf8b31a2b1a6cd2d522bad47ba7ae368fdb9135a21178dfcfc53a3fbaf,"San Diego, United States",artist sailor distiller freelance developer punctuation antagonist,,1,143,2017-03-19,en
cde269734cd6d0071e0862e85a60fac8c705d1af9cd786f3b71ea7a5bb2cc9fc,cde269734cd6d0071e0862e85a60fac8c705d1af9cd786f3b71ea7a5bb2cc9fc,cde269734cd6d0071e0862e85a60fac8c705d1af9cd786f3b71ea7a5bb2cc9fc,USA,"Management, politics, sports",,115,155,2013-08-08,en
84626d1bee901de48e0a8d58b2d237b09093d2421e041b99dbcc4cec87e8b010,84626d1bee901de48e0a8d58b2d237b09093d2421e041b99dbcc4cec87e8b010,84626d1bee901de48e0a8d58b2d237b09093d2421e041b99dbcc4cec87e8b010,,,,88,724,2016-07-12,de
aa185e9a161da2b5a785f70c37b14dcb960b139b1a238db5a8998d5075277925,aa185e9a161da2b5a785f70c37b14dcb960b139b1a238db5a8998d5075277925,aa185e9a161da2b5a785f70c37b14dcb960b139b1a238db5a8998d5075277925,,главное в людях - чувство юмора и наличие пульса,,263,337,2013-12-30,en
04315c529e7f1fca2057fbf6dab89333e8df8e035714fef90f50bd8313c20496,04315c529e7f1fca2057fbf6dab89333e8df8e035714fef90f50bd8313c20496,04315c529e7f1fca2057fbf6dab89333e8df8e035714fef90f50bd8313c20496,Питер,"В планах обрести богатство и свалить за бугор. Ну простите, вот такой",,216,1467,2013-12-08,en
f884f1def8825fcf12d5a1b5ce106873c40b3b206d9d440370817609e2b385fd,f884f1def8825fcf12d5a1b5ce106873c40b3b206d9d440370817609e2b385fd,f884f1def8825fcf12d5a1b5ce106873c40b3b206d9d440370817609e2b385fd,,,,1,0,2016-01-29,en
c772bbf4a85ad3d9d4c8e25bcc3980b07123a993e4483133a91e22457488f9d8,c772bbf4a85ad3d9d4c8e25bcc3980b07123a993e4483133a91e22457488f9d8,c772bbf4a85ad3d9d4c8e25bcc3980b07123a993e4483133a91e22457488f9d8,,,,0,0,2015-04-21,en
7daa6acbe468547abd89a0c48d2be9af3cc7ebb2371cc3ae17cfe104f2aec056,7daa6acbe468547abd89a0c48d2be9af3cc7ebb2371cc3ae17cfe104f2aec056,7daa6acbe468547abd89a0c48d2be9af3cc7ebb2371cc3ae17cfe104f2aec056,Нижний Новгород,"Студентота, в идеальной перспективе-сисадмин",,672,1112,2013-11-09,ru
f1ffbe2f28593c6bc0d36593586c5abf618cc8d1bf9557ac451d615b634d6de0,f1ffbe2f28593c6bc0d36593586c5abf618cc8d1bf9557ac451d615b634d6de0,f1ffbe2f28593c6bc0d36593586c5abf618cc8d1bf9557ac451d615b634d6de0,USA,Join my fight against current regime! Conservative #tcot  #WakeUpAmerica,,377,356,2014-06-04,en
7ea7fcc30b6fb15e3e81426629aa66c184c4e4fa6367ef951c3935b1d3c851ff,7ea7fcc30b6fb15e3e81426629aa66c184c4e4fa6367ef951c3935b1d3c851ff,7ea7fcc30b6fb15e3e81426629aa66c184c4e4fa6367ef951c3935b1d3c851ff,,врагу не сдаемся!,,1855,159,2014-04-25,ru
f4f0dc74a9ca856af1eb9fb74681cf3fcbf5cf962f8216372d4b8c5b6c593b73,f4f0dc74a9ca856af1eb9fb74681cf3fcbf5cf962f8216372d4b8c5b6c593b73,f4f0dc74a9ca856af1eb9fb74681cf3fcbf5cf962f8216372d4b8c5b6c593b73,Москва,не могу остановить поток своих мыслей),,724,317,2013-02-28,ru
